SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.3100, 31, -0.18746801, -1.04069316, 0.11634721, 31.26035309, 179.87266541, -43.20310974, -50.92078400, -30.10815430, -76.46886444, 89.27813721, -5.64390898, 103.99761963, -0.41029394, 0.45967892, 0.53143799, 0.58131570, 0.08619204, 0.04592831, -0.12978682, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.4000, 40, 0.99093956, -0.09653167, 0.08620635, -0.97385097, -6.12241220, 1.39176428, 78.63198090, -2.95235300, 87.16749573, 128.52116394, 83.64359283, 80.99226379, 0.63617009, -0.32242015, -0.65614152, 0.24659921, 0.00288972, 0.00997528, -0.01684357, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.4100, 41, 0.98681104, -0.11106710, 0.09939630, -1.36902463, -6.49961567, -0.81176144, 78.63198090, -3.27389646, 87.16749573, 128.09320068, 83.69023895, 80.57546234, 0.63656324, -0.32215774, -0.65583283, 0.24674876, 0.00709461, 0.02449738, -0.03115243, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.4200, 42, 0.98768932, -0.11089248, 0.10385530, -2.40037322, -7.68029118, -3.04898715, 79.59661102, -3.68313360, 86.90441132, 127.68818665, 83.76148987, 80.19216156, 0.63700449, -0.32168439, -0.65554339, 0.24699663, 0.00633386, 0.02468025, -0.03688341, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3200, 32, -0.23698506, -1.02194488, 0.09509833, 33.81676483, 181.70822144, -39.36835098, -50.92078400, -30.10815430, -76.46886444, 89.44390869, -5.22991610, 105.81834412, -0.40245202, 0.44978434, 0.54116654, 0.58554691, 0.14319780, 0.02641333, -0.10588312, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3300, 33, -0.30418473, -0.99820483, 0.09885217, 35.49018097, 181.46617126, -35.36761093, -49.57614517, -30.98509216, -76.14732361, 89.63895416, -4.86167336, 107.63710785, -0.39424238, 0.44002804, 0.55066842, 0.58967155, 0.21709847, 0.00203499, -0.10643814, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.4300, 43, 0.99081397, -0.10791898, 0.10734114, -2.70365834, -9.15327263, -5.37248802, 81.05816650, -3.88775206, 86.87518311, 127.34287262, 83.84673309, 79.88061523, 0.63745230, -0.32104698, -0.65531540, 0.24727567, 0.00337011, 0.02242435, -0.04185482, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.4400, 44, 0.99188894, -0.10333146, 0.10472137, -4.01822186, -10.35337353, -7.40292645, 79.21660614, -3.53697753, 87.13825989, 126.94830322, 83.96830750, 79.52423859, 0.63799679, -0.32017642, -0.65503317, 0.24774757, 0.00248814, 0.01886999, -0.04084634, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3400, 34, -0.30900517, -0.99867463, 0.10466126, 37.46060562, 179.06704712, -31.49227333, -49.04998398, -30.78047371, -77.14118958, 89.86872864, -4.54327583, 109.42800903, -0.38576034, 0.43058181, 0.55987233, 0.59357488, 0.22779919, 0.00198643, -0.10849689, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3500, 35, -0.27004102, -0.99832630, 0.08884835, 37.24478531, 171.33213806, -28.23979187, -48.37766647, -30.54662323, -77.46273041, 90.10936737, -4.26050568, 111.14632416, -0.37740675, 0.42152986, 0.56856316, 0.59717059, 0.19396529, 0.00122595, -0.08852483, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3600, 36, -0.30029318, -0.97512686, 0.06712276, 35.38718414, 161.19361877, -23.36029434, -46.88687515, -31.42355919, -76.76117706, 90.34642029, -4.03330183, 112.76338196, -0.36928463, 0.41309220, 0.57651550, 0.60051107, 0.22856399, -0.02228591, -0.06262811, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3700, 37, -0.34178391, -0.96787977, 0.05821966, 34.36703491, 152.81060791, -17.24304962, -46.88687515, -31.42355919, -76.76117706, 90.58454132, -3.87325144, 114.29644012, -0.36122662, 0.40528592, 0.58380854, 0.60367733, 0.27329999, -0.02973433, -0.04960955, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3800, 38, -0.36380762, -0.95941710, 0.02847743, 32.72222137, 143.77441406, -10.16879082, -45.60070038, -31.56971550, -76.96579742, 90.81555176, -3.78913236, 115.73851013, -0.35325003, 0.39819232, 0.59037608, 0.60672361, 0.29727420, -0.03828536, -0.01576649, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.4500, 45, 1.00008833, -0.08243170, 0.09954202, -4.08868933, -12.69814301, -9.94665241, 77.98889160, -3.39082146, 87.10903168, 126.50178528, 84.12396240, 79.11642456, 0.63862115, -0.31910536, -0.65469176, 0.24842213, -0.00545107, -0.00051713, -0.03777190, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.4600, 46, 1.00394285, -0.07949038, 0.10090345, -3.82140160, -14.23867989, -11.30890274, 77.98889160, -3.39082146, 87.10903168, 125.99035645, 84.29933167, 78.64076233, 0.63929510, -0.31793717, -0.65429515, 0.24923022, -0.00900559, -0.00161574, -0.04156588, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3900, 39, -0.38073447, -0.94908565, -0.01122459, 29.89901352, 126.54576111, -2.73966241, -45.60070038, -31.62817764, -76.49810028, 91.02931976, -3.79306102, 116.99752045, -0.34581026, 0.39234784, 0.59583998, 0.60946965, 0.31476855, -0.04859818, 0.02778689, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4000, 40, -0.36396655, -0.95093572, -0.06039358, 26.41589165, 110.38407135, 3.35618663, -45.10377121, -33.20666504, -76.70272064, 91.21993256, -3.84827685, 118.10292053, -0.33897063, 0.38742983, 0.60043228, 0.61194617, 0.29729348, -0.04663732, 0.08043967, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4100, 41, -0.33836246, -0.95360178, -0.11987682, 21.15492821, 91.28852844, 9.36188507, -45.10377121, -33.20666504, -76.70272064, 91.36942291, -3.96251249, 119.01555634, -0.33296046, 0.38365859, 0.60392600, 0.61417979, 0.27008712, -0.04380082, 0.14280418, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4200, 42, -0.27085197, -0.94200718, -0.13704106, 15.15741062, 71.17841339, 15.52359200, -44.05144501, -31.65740967, -76.81964111, 91.47100830, -4.13536692, 119.72500610, -0.32786241, 0.38109469, 0.60627449, 0.61620164, 0.19994074, -0.05516137, 0.16204982, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4300, 43, -0.14088322, -0.95355803, -0.10213941, 10.36831856, 53.31904221, 19.05821228, -44.60683823, -31.86202812, -76.29347992, 91.53562164, -4.33987665, 120.25445557, -0.32366750, 0.37952793, 0.60771638, 0.61796349, 0.06655352, -0.04332721, 0.12847903, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4400, 44, 0.07171654, -1.01907086, -0.03052415, 7.12009573, 37.23839951, 17.65304375, -44.72376633, -31.94972229, -75.56269836, 91.57682800, -4.50154209, 120.64576721, -0.32052287, 0.37840074, 0.60871077, 0.61931348, -0.14936370, 0.02246074, 0.05770493, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.4700, 47, 1.00202012, -0.06617729, 0.09802051, -3.60546446, -15.82277489, -12.04495239, 79.85968781, -3.68313360, 86.67056274, 125.36042023, 84.48941803, 78.04403687, 0.64003563, -0.31670371, -0.65382403, 0.25013492, -0.00676477, -0.01292034, -0.04136875, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.4800, 48, 1.00060928, -0.05952414, 0.08757199, -2.71435022, -17.83562660, -12.90449905, 80.67816162, -3.24466538, 87.07980347, 124.63339996, 84.69657898, 77.34458160, 0.64081717, -0.31540221, -0.65328908, 0.25117365, -0.00501822, -0.01740578, -0.03391357, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4500, 45, 0.30566823, -1.09648347, 0.04231665, 5.64387083, 21.85984421, 11.00004768, -45.22069550, -31.86202812, -76.14732361, 91.61607361, -4.61758900, 120.86191559, -0.31858003, 0.37796056, 0.60926259, 0.62004179, -0.38553539, 0.10006762, -0.01445259, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4600, 46, 0.34532085, -1.13635445, 0.08439889, 3.74236417, 3.27245188, 4.77828312, -45.22069550, -31.86202812, -76.14732361, 91.65096283, -4.66627026, 120.89337921, -0.31802404, 0.37814146, 0.60939842, 0.62008339, -0.42640764, 0.14005528, -0.05589169, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.4900, 49, 1.00032711, -0.05861604, 0.08573239, -3.04767871, -19.33758354, -13.29476643, 79.15814209, -4.26775789, 86.29055786, 123.66335297, 84.91514587, 76.40114594, 0.64171076, -0.31404933, -0.65263903, 0.25227508, -0.00439218, -0.01600573, -0.03529783, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.5000, 50, 1.00705481, -0.05464737, 0.06596185, -4.19402695, -21.72976303, -13.61671734, 78.39812469, -2.51388478, 85.93978119, 122.37908173, 85.14775085, 75.15410614, 0.64276195, -0.31255972, -0.65188599, 0.25339362, -0.01077104, -0.01767117, -0.01919616, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4700, 47, 0.11644892, -1.10851550, 0.07121699, 1.45949793, -13.26847649, 5.42864180, -45.07453918, -32.94358444, -76.23501587, 91.67658234, -4.71666813, 120.75871277, -0.31838754, 0.37918830, 0.60892963, 0.61971802, -0.19829291, 0.11229239, -0.04221801, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4800, 48, -0.15844828, -1.08875656, 0.01989758, 0.66207922, -20.13942146, 12.21834564, -44.84069061, -31.68664169, -76.38117218, 91.70030212, -4.83286381, 120.55310059, -0.31877437, 0.38094422, 0.60800022, 0.61935467, 0.07507007, 0.09267231, 0.00949321, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.5100, 51, 1.01217389, -0.04964980, 0.05924638, -3.39149070, -23.37229919, -14.00105000, 78.39812469, -2.51388478, 85.93978119, 120.82630920, 85.38954163, 73.63007355, 0.64387268, -0.31105530, -0.65102994, 0.25462279, -0.01553941, -0.02028347, -0.01650011, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.5200, 52, 1.01467395, -0.05617687, 0.06496342, -3.47719312, -24.51712608, -14.24495029, 79.50891113, -2.54311609, 85.76439667, 118.98877716, 85.63527679, 71.82176971, 0.64504129, -0.30950490, -0.65011430, 0.25589034, -0.01769860, -0.01131601, -0.02645224, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.5300, 53, 1.01822507, -0.04658142, 0.07216130, -3.82718992, -26.00791931, -14.23445988, 79.97661591, -1.72464192, 85.53054810, 116.81771851, 85.88323212, 69.68605042, 0.64627612, -0.30787781, -0.64915752, 0.25716349, -0.02092409, -0.01844360, -0.03809590, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.5400, 54, 1.01828027, -0.02958684, 0.06197664, -2.47181964, -28.18980598, -14.20468330, 79.15814209, -2.22157264, 85.06284332, 114.01784515, 86.13262177, 66.90410614, 0.64761829, -0.30629995, -0.64800221, 0.25858089, -0.02066964, -0.03294788, -0.03264515, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4900, 49, -0.24243742, -1.08666384, -0.02063459, 2.50025606, -21.93327332, 19.58217812, -45.42531204, -33.11896896, -76.17655945, 91.73861694, -5.03434181, 120.31680298, -0.31880325, 0.38333809, 0.60676444, 0.61907458, 0.15616082, 0.09084476, 0.05062900, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5000, 50, -0.15628745, -1.05312264, -0.03204648, 4.22275114, -23.69401932, 24.23741531, -45.98070526, -32.68050385, -76.03040314, 91.80287933, -5.26928425, 120.07148743, -0.31860572, 0.38601732, 0.60551989, 0.61872995, 0.06602424, 0.05768447, 0.06293641, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5100, 51, -0.04511719, -1.02648127, -0.00851942, 4.31505013, -26.61206818, 25.97108078, -45.98070526, -32.68050385, -76.03040314, 91.87193298, -5.52032804, 119.79595947, -0.31846258, 0.38894445, 0.60413486, 0.61832422, -0.04943341, 0.03147821, 0.04057712, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5200, 52, -0.00869088, -1.00404561, 0.02685114, 4.28177404, -31.93199158, 27.39740944, -45.71762466, -31.65740967, -76.87810516, 91.94722748, -5.78350544, 119.46608734, -0.31852031, 0.39222822, 0.60254443, 0.61777186, -0.09034884, 0.00952092, 0.00646644, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5300, 53, -0.05076379, -0.97644889, 0.04523384, 3.93590474, -33.85811615, 28.87746620, -46.59456253, -32.73896408, -75.79654694, 92.02271271, -6.06037569, 119.11582184, -0.31860685, 0.39567846, 0.60082245, 0.61720401, -0.05299253, -0.01754943, -0.01059359, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.5500, 55, 1.01591074, -0.04018565, 0.05876936, 0.78030288, -30.13326454, -14.43680191, 78.60274506, -1.87079799, 84.24436951, 110.60185242, 86.38066864, 63.47301865, 0.64897299, -0.30484641, -0.64666474, 0.26024523, -0.01800961, -0.01985496, -0.03456901, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.5600, 56, 1.00944591, -0.05609855, 0.05669207, 1.77789855, -31.79274178, -14.87227535, 78.60274506, -1.87079799, 84.24436951, 106.46101379, 86.62295532, 59.30663681, 0.65037894, -0.30338439, -0.64521641, 0.26203245, -0.01127708, -0.00137699, -0.03790941, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.5700, 57, 1.01033425, -0.04777553, 0.04358977, 2.52736688, -33.77297974, -15.59296131, 79.09967804, -1.95849168, 84.18591309, 101.38925171, 86.85573578, 54.20142365, 0.65185374, -0.30187607, -0.64365113, 0.26395252, -0.01192442, -0.00703153, -0.03053136, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5400, 54, -0.11349707, -0.95327300, 0.03543499, 3.52983832, -30.95887375, 30.01339531, -46.56533051, -31.94972229, -75.56269836, 92.09215546, -6.35107660, 118.79220581, -0.31848958, 0.39903057, 0.59909576, 0.61678463, 0.00479155, -0.04015406, 0.00039202, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5500, 55, -0.12883878, -0.95200056, 0.01174900, 4.39900589, -26.47817230, 29.84099197, -46.56533051, -31.94972229, -75.56269836, 92.16751099, -6.63946295, 118.51473999, -0.31811255, 0.40213576, 0.59755367, 0.61645842, 0.01508808, -0.04081603, 0.02531735, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.5800, 58, 1.01722717, -0.06730382, 0.03857202, 4.26835585, -35.52655792, -16.75631523, 80.00584412, -3.06927800, 84.12744904, 95.29824829, 87.07179260, 48.06066513, 0.65334111, -0.30036110, -0.64198273, 0.26605785, -0.01860459, 0.01534019, -0.03155193, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.5900, 59, 1.00962877, -0.06372129, 0.02785587, 3.61254621, -37.14555359, -18.42239571, 79.45045471, -1.31540489, 83.22128296, 87.92453766, 87.26679230, 40.64176559, 0.65489542, -0.29867050, -0.64025968, 0.26828256, -0.01082642, 0.01484006, -0.02714905, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.6000, 60, 1.01650941, -0.05629456, 0.00612163, 3.11611390, -38.46015167, -19.83897591, 78.51505280, -1.81233561, 83.54282379, 79.22983551, 87.42126465, 31.90653610, 0.65649396, -0.29683748, -0.63850123, 0.27059105, -0.01756509, 0.01078262, -0.01200014, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5600, 56, -0.13774320, -0.96710676, -0.02069400, 5.68032455, -19.71612358, 29.98646736, -46.74071884, -32.53434753, -75.47500610, 92.24909973, -6.93151903, 118.30471039, -0.31732658, 0.40491566, 0.59625638, 0.61629987, 0.01896981, -0.02506950, 0.05912448, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.6100, 61, 1.01647127, -0.04397044, 0.00607595, 2.14197659, -40.03304672, -21.08848763, 78.51505280, -1.81233561, 83.54282379, 69.22760010, 87.51591492, 21.87319565, 0.65816599, -0.29483750, -0.63669842, 0.27295351, -0.01743388, 0.00205059, -0.01881434, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.6200, 62, 1.02820122, -0.02978824, 0.00278863, 1.94863677, -41.89578629, -22.59809303, 79.39199066, -0.81847411, 83.60128784, 58.22689056, 87.53307343, 10.84279823, 0.65989959, -0.29269332, -0.63482165, 0.27543527, -0.02912773, -0.00830315, -0.02268390, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.6300, 63, 1.03118432, -0.03827405, -0.00088827, 3.84978700, -44.27598190, -24.30960464, 79.47968292, -0.93539900, 83.57205200, 46.87201309, 87.45742798, -0.56008786, 0.66165680, -0.29050040, -0.63280779, 0.27816194, -0.03214169, 0.00430295, -0.02656269, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.6400, 64, 1.03435636, -0.03797106, -0.00783479, 4.43618488, -46.01846313, -25.98617363, 78.89505768, 0.11692487, 82.84127045, 36.02568817, 87.28368378, -11.46215725, 0.66344780, -0.28820139, -0.63069499, 0.28107104, -0.03542084, 0.00838585, -0.02746145, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5700, 57, -0.10950044, -0.96509004, -0.03505904, 7.97192287, -14.96681595, 29.76259232, -47.61765671, -31.94972229, -76.03040314, 92.34886169, -7.22291470, 118.14198303, -0.31622145, 0.40748823, 0.59521633, 0.61617774, -0.01434603, -0.02640394, 0.07505252, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5800, 58, -0.13814692, -0.96637738, -0.00481017, 9.30966949, -13.58337784, 29.58248329, -47.99766159, -32.38819122, -75.97193909, 92.46111298, -7.51278639, 117.99263763, -0.31500372, 0.41001022, 0.59428751, 0.61602479, 0.00928226, -0.02440067, 0.04665024, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5900, 59, -0.22843508, -0.96265322, 0.01461607, 9.08954906, -9.17978668, 29.74687386, -48.02689362, -31.13124847, -74.74422455, 92.56266022, -7.82299471, 117.87282562, -0.31354693, 0.41244254, 0.59332860, 0.61606872, 0.09444925, -0.02736487, 0.02908093, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6000, 60, -0.31696081, -0.98437852, 0.02889817, 9.61416912, -2.44410205, 30.75353432, -48.02689362, -31.13124847, -74.74422455, 92.66416168, -8.12910271, 117.83401489, -0.31167287, 0.41442761, 0.59266919, 0.61632216, 0.17756419, -0.00481661, 0.01647969, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.6500, 65, 1.04021811, -0.03082311, -0.01440624, 3.12417674, -47.72092438, -27.67552757, 78.98274994, -0.40923706, 82.31510925, 26.32415771, 87.01773834, -21.20688629, 0.66530907, -0.28568518, -0.62854421, 0.28404230, -0.04147859, 0.00592890, -0.02909721, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.6600, 66, 1.03793812, -0.04835292, -0.01483935, -1.31405270, -47.79278564, -28.87512779, 79.24583435, -0.40923706, 81.90587616, 18.15809059, 86.68391418, -29.37208748, 0.66723949, -0.28283691, -0.62651455, 0.28683504, -0.03948545, 0.02841355, -0.03699821, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6100, 61, -0.30408645, -1.01641786, 0.00920209, 10.34532642, 2.81775475, 30.87642479, -48.37766647, -31.13124847, -75.00730896, 92.76560974, -8.43886375, 117.84768677, -0.30949107, 0.41615257, 0.59218299, 0.61672652, 0.15936294, 0.02806629, 0.03784727, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.6700, 67, 1.04540026, -0.06555550, -0.00882288, -7.31248617, -48.74160767, -30.74321938, 79.24583435, 0.55539316, 81.90587616, 11.22334194, 86.28967285, -36.24660492, 0.66930658, -0.27950647, -0.62461036, 0.28942490, -0.04732941, 0.05088922, -0.05143895, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.6800, 68, 1.06712306, -0.05477262, -0.01865255, -12.35209179, -50.08522415, -32.76715469, 79.09967804, 0.61385560, 81.05816650, 5.36523962, 85.84303284, -41.99283600, 0.67149580, -0.27573788, -0.62280250, 0.29185465, -0.06954483, 0.04579118, -0.05025627, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6200, 62, -0.24252398, -1.01530027, -0.00886779, 13.39443111, 8.81868267, 31.64287186, -48.55305481, -32.35895920, -75.47500610, 92.88857269, -8.75926495, 117.92100525, -0.30684438, 0.41767287, 0.59198993, 0.61720639, 0.09229176, 0.02786632, 0.05787474, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6300, 63, -0.23911475, -0.98287398, 0.00174490, 15.16072559, 11.13506508, 30.15131569, -49.22537231, -31.33586693, -74.86115265, 93.02516937, -9.06612873, 118.01781464, -0.30409110, 0.41903469, 0.59200275, 0.61763358, 0.08351056, -0.00361528, 0.04947656, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.6900, 69, 1.09735024, -0.04690807, -0.03850492, -19.44803238, -51.63355637, -34.46014023, 78.66120911, 0.84770536, 80.70739746, 0.36707169, 85.34422302, -46.81069946, 0.67388117, -0.27140558, -0.62109166, 0.29405499, -0.10038831, 0.04400890, -0.03927245, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.7000, 70, 1.14308298, -0.04474662, -0.10172190, -29.00821304, -53.36927414, -35.75509262, 78.57351685, 1.02309263, 80.21046448, -3.87961030, 84.79951477, -50.78191757, 0.67653024, -0.26638690, -0.61953312, 0.29584405, -0.14688089, 0.04835784, 0.01478626, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.7100, 71, 1.20767796, -0.04918935, -0.23882902, -43.11904144, -57.41320038, -36.59331512, 79.30429840, 1.34463608, 80.15200043, -7.50044060, 84.19176483, -53.98625565, 0.67967445, -0.26037353, -0.61809289, 0.29700100, -0.21241356, 0.05970332, 0.14225587, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.7200, 72, 1.19472361, -0.07510921, -0.31685981, -75.44628143, -62.88778305, -37.94670868, 79.30429840, 1.34463608, 80.15200043, -10.80504704, 83.51042175, -56.55112457, 0.68376797, -0.25221062, -0.61715484, 0.29659924, -0.20063938, 0.09325340, 0.20983952, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6400, 64, -0.22830170, -0.96839422, -0.00369390, 17.93618584, 13.75100994, 28.90977669, -49.42998886, -32.85588837, -74.36421967, 93.17952728, -9.36802578, 118.13729095, -0.30117190, 0.42029458, 0.59221172, 0.61800742, 0.06747702, -0.01712230, 0.05745229, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6500, 65, -0.27250850, -0.96585482, -0.00650726, 17.93066025, 16.15225029, 26.31487465, -49.42998886, -32.85588837, -74.36421967, 93.33432007, -9.63993740, 118.28563690, -0.29825884, 0.42125267, 0.59263510, 0.61836201, 0.10677765, -0.01870206, 0.06288862, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6600, 66, -0.31030133, -0.97284532, -0.03209266, 18.56673241, 21.25591850, 23.70370293, -49.83922958, -31.54048538, -73.89652252, 93.48588562, -9.88921356, 118.48664856, -0.29519629, 0.42181256, 0.59331566, 0.61879706, 0.14012514, -0.01080315, 0.09103251, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.7300, 73, 1.20666027, -0.08701216, -0.25292391, -73.15417480, -61.80755234, -41.81728745, 78.48582458, 2.10464764, 80.12277222, -13.82036591, 82.81676483, -58.85224915, 0.68760639, -0.24400117, -0.61624008, 0.29649457, -0.21395589, 0.11358087, 0.13537580, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6700, 67, -0.25377664, -0.98271137, -0.03719154, 19.57238579, 22.08376122, 20.07537842, -49.60537720, -31.68664169, -74.65653229, 93.64495087, -10.10330772, 118.69778442, -0.29224691, 0.42216152, 0.59419966, 0.61911082, 0.07968381, -0.00009057, 0.09875682, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6800, 68, -0.23017147, -0.99320120, -0.01340948, 19.58899307, 18.82620049, 17.38850594, -49.80999756, -31.45279121, -74.39344788, 93.80908203, -10.28905392, 118.87718964, -0.28960848, 0.42254391, 0.59509522, 0.61922967, 0.05272595, 0.01117514, 0.07772480, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6900, 69, -0.23086628, -1.00382137, 0.00375900, 19.53745079, 16.58432388, 16.59751129, -49.80999756, -31.45279121, -74.39344788, 93.96962738, -10.47053528, 119.03154755, -0.28713951, 0.42302012, 0.59589523, 0.61928487, 0.05032346, 0.02254652, 0.06334226, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7000, 70, -0.21568465, -1.00437176, 0.02117333, 19.60670280, 14.76193142, 15.64795971, -49.92692184, -31.16047859, -73.80883026, 94.14032745, -10.63705254, 119.17009735, -0.28480145, 0.42352587, 0.59674525, 0.61920029, 0.03215381, 0.02384484, 0.04869752, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7100, 71, -0.19735157, -0.99571466, 0.04391627, 18.89150047, 11.59454060, 14.73629189, -50.24846649, -31.39432907, -73.28266144, 94.30942535, -10.79254341, 119.27672577, -0.28270245, 0.42413515, 0.59750807, 0.61900955, 0.01109158, 0.01591179, 0.02883370, 0.00000000, 0.00000000, 0.00000000, 0.00000000
